Word,NoteID,CanonicalWord,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
step,KV000364,step,[step],[step],步；台阶,Watch your step.,小心脚下。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
paint,KV000365,paint,[peɪnt],[peɪnt],油漆；给……刷漆,They paint the door blue.,他们把门刷成蓝色。,4,rj_start1,rj_start1::4年级上|rj_start1::6年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-new
evening,KV000366,evening,[ˈiːvnɪŋ],[ˈiːvnɪŋ],晚上,I read books in the evening.,我晚上读书。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
dirty,KV000367,dirty,[ˈdɜːti],[ˈdɜːrti],脏的,My shoes are dirty after playing football.,踢完足球后我的鞋脏了。,4,rj_start1,rj_start1::4年级上|rj_start1::5年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::grade4-new
their,KV000368,their,[ðeə(r)],[ðer],他们的；她们的；它们的,Their house is near the park.,他们的房子在公园附近。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
house,KV000369,house,[haʊs],[haʊs],房子；住宅,Their house is beautiful.,他们的房子很漂亮。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
poor,KV000370,poor,[pɔː(r)],[pʊr; pɔːr],贫穷的；可怜的,The poor family needs help.,这个贫困家庭需要帮助。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
hope,KV000371,hope,[həʊp],[hoʊp],希望,I hope you are happy.,我希望你开心。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
so,KV000372,so,[səʊ],[soʊ],所以；因此,It is rainy so I stay at home.,下雨了，所以我待在家里。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
day,KV000373,day,[deɪ],[deɪ],天；一天,Today is a sunny day.,今天是晴朗的一天。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
usually,KV000374,usually,[ˈjuːʒuəli],[ˈjuːʒuəli; ˈjuːʒəli],通常,I usually go to school by bus.,我通常坐公交车上学。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by bus,KV000375,by bus,,,乘公交车,I go to school by bus.,我乘公交车上学。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by boat,KV000376,by boat,,,乘小船；乘船,We go there by boat.,我们乘小船去那里。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by ship,KV000377,by ship,,,乘轮船；乘船,We travel by ship in summer.,我们夏天乘船旅行。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by car,KV000378,by car,,,乘汽车,My family goes to the park by car.,我们一家坐汽车去公园。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by taxi,KV000379,by taxi,,,乘出租车,We go to the station by taxi.,我们坐出租车去车站。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by bike,KV000380,by bike,,,骑自行车,I go to school by bike.,我骑自行车上学。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
on foot,KV000381,on foot,,,步行,I go to school on foot.,我步行上学。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by school bus,KV000382,by school bus,,,乘校车,She goes to school by school bus.,她乘校车上学。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by subway,KV000383,by subway,,,乘地铁,We go to the museum by subway.,我们坐地铁去博物馆。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by plane,KV000384,by plane,,,乘飞机,We travel by plane in summer.,我们夏天乘飞机旅行。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
by train,KV000385,by train,,,乘火车,We go to the city by train.,我们乘火车去这座城市。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
garden,KV000386,garden,[ˈɡɑːdn],[ˈɡɑːrdn],花园,There are flowers in the garden.,花园里有花。,4,rj_start1,rj_start1::4年级上|rj_start1::6年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-new
meeting place,KV000387,meeting place,[ˈmiːtɪŋ pleɪs],[ˈmiːtɪŋ pleɪs],集合地点,The gate is our meeting place.,大门是我们的集合地点。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
gate,KV000388,gate,[ɡeɪt],[ɡeɪt],大门,Wait for me at the gate.,在大门口等我。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
transportation,KV000389,transportation,[ˌtrænspɔːˈteɪʃn],[ˌtrænspɔːrˈteɪʃn],交通；交通方式,What transportation do you use?,你使用什么交通方式？,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
film,KV000390,film,[fɪlm],[fɪlm],电影,This film is interesting.,这部电影很有趣。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
earth,KV000391,earth,[ɜːθ],[ɜːrθ],地球,The earth is our home.,地球是我们的家园。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
snow,KV000392,snow,[snəʊ],[snoʊ],雪,There is snow in winter.,冬天有雪。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
theatre,KV000393,theatre,[ˈθɪətə(r)],[ˈθiːətər],剧院,Let's go to the theatre.,我们去剧院吧。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
come,KV000394,come,[kʌm],[kʌm],来,Come to my house.,来我家吧。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
enjoy,KV000395,enjoy,[ɪnˈdʒɔɪ],[ɪnˈdʒɔɪ],喜欢；享受,I enjoy reading in the evening.,我喜欢晚上阅读。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
pen,KV000396,pen,[pen],[pen],钢笔,My blue pen is next to the ruler.,我的蓝色钢笔在尺子旁边。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
knife,KV000397,knife,[naɪf],[naɪf],刀,Be careful with the knife.,使用刀时要小心。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
eraser,KV000398,eraser,[ɪˈreɪzə(r)],[ɪˈreɪsər],橡皮,I need an eraser.,我需要一块橡皮。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
crayon,KV000399,crayon,[ˈkreɪən; ˈkreɪɒn],[ˈkreɪən; ˈkreɪɑːn],蜡笔,I draw with crayons.,我用蜡笔画画。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
scissors,KV000400,scissors,[ˈsɪzəz],[ˈsɪzərz],剪刀,Be careful with the scissors.,使用剪刀时要小心。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
glue stick,KV000401,glue stick,,,胶棒,I need a glue stick.,我需要一支胶棒。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
paper,KV000402,paper,[ˈpeɪpə(r)],[ˈpeɪpər],纸,I draw on the paper.,我在纸上画画。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
use,KV000403,use,[juːz],[juːz],使用,Can I use your pen?,我可以用你的钢笔吗？,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
please,KV000404,please,[pliːz],[pliːz],请,Please give me the paper.,请把纸给我。,4,rj_start1,rj_start1::4年级上|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-new
find,KV000405,find,[faɪnd],[faɪnd],找到；发现,I can't find my pen.,我找不到我的钢笔。,4,rj_start1,rj_start1::4年级上|rj_start1::6年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::grade4-new
Information Centre,KV000406,Information Centre,,,信息中心,Let's ask at the Information Centre.,我们去信息中心问问。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
Excuse me,KV000407,Excuse me,[ɪk'skjʊs mi],[ɪkˈskjuːz mi],劳驾；对不起,"Excuse me, where is the gate?",请问，大门在哪里？,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
phone,KV000408,phone,[fəʊn],[foʊn],电话；打电话,The phone is on the desk next to my book.,电话在课桌上，紧挨着我的书。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
dad,KV000409,dad,[dæd],[dæd],爸爸,My dad is a doctor.,我爸爸是医生。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
hamburger,KV000410,hamburger,[ˈhæmbɜːɡə(r)],[ˈhæmbɜːrɡər],汉堡包,I had a hamburger and some juice for lunch.,我午饭吃了一个汉堡，还喝了些果汁。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
shop,KV000411,shop,[ʃɒp],[ʃɑːp],商店；购物,This shop sells books.,这家商店卖书。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
climb on the window ledge,KV000412,climb on the window ledge,,,爬上窗台,Don't climb on the window ledge.,不要爬窗台。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
dangerous,KV000413,dangerous,[ˈdeɪndʒərəs],[ˈdeɪndʒərəs],危险的,Playing with fire is dangerous.,玩火很危险。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
play with fire,KV000414,play with fire,,,玩火,Don't play with fire.,不要玩火。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
Be careful!,KV000415,Be careful!,,,小心！,Be careful on the stairs!,在楼梯上要小心！,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
run down the stairs,KV000416,run down the stairs,,,跑下楼梯,Don't run down the stairs.,不要跑下楼梯。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
sidewalk,KV000417,sidewalk,[ˈsaɪdwɔːk],[ˈsaɪdwɔːk],人行道,Walk on the sidewalk.,在人行道上走。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
wait for,KV000418,wait for,,,等待,Wait for the green light.,等绿灯。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
safe,KV000419,safe,[seɪf],[seɪf],安全的,It is safe to wait here.,在这里等是安全的。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
stop,KV000420,stop,[stɒp],[stɑːp],停；停止,Stop at the red light.,红灯时停下来。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
street,KV000421,street,[striːt],[striːt],街道,Don't run in the street.,不要在街道上跑。,4,rj_start1,rj_start1::4年级上|rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::4::下 stage::grade4-new
safety rule,KV000422,safety rule,,,安全规则,Follow the safety rules.,遵守安全规则。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
nurse,KV000423,nurse,[nɜːs],[nɜːrs],护士,The nurse helps sick people.,护士帮助病人。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
cook,KV000424,cook,[kʊk],[kʊk],厨师；做饭,My uncle is a cook at a restaurant.,我叔叔是一家餐馆的厨师。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
doctor,KV000425,doctor,[ˈdɒktə(r)],[ˈdɑːktər],医生,The doctor helps sick people.,医生帮助病人。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
bus driver,KV000426,bus driver,,,公交车司机,The bus driver stops at the red light.,公交车司机在红灯前停车。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
police officer,KV000427,police officer,[pəˈliːs ɒfɪsə(r)],[pəˈlis ˈɔfɪsɚ],警察；警官,The police officer helps people.,警察帮助人们。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
taxi driver,KV000428,taxi driver,,,出租车司机,My father is a taxi driver.,我爸爸是出租车司机。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
farmer,KV000429,farmer,[ˈfɑːmə(r)],[ˈfɑːrmər],农民,The farmer works hard every day.,农民每天辛勤工作。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
worker,KV000430,worker,[ˈwɜːkə(r)],[ˈwɜːrkər],工人,The worker works hard.,工人努力工作。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
in the future,KV000431,in the future,,,将来；未来,I want to be a doctor in the future.,我将来想当医生。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
great,KV000432,great,[ɡreɪt],[ɡreɪt],很棒的；伟大的,That is a great job.,那是一份很棒的工作。,4,rj_start1,rj_start1::4年级上|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-new
job,KV000433,job,[dʒɒb],[dʒɑːb],工作；职业,What is your father's job?,你爸爸做什么工作？,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
sick,KV000434,sick,[sɪk],[sɪk],生病的,The doctor helps sick people.,医生帮助病人。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
people,KV000435,people,[ˈpiːp(ə)l],[ˈpiːpl],人们,Many people are waiting at the station.,许多人正在车站等候。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
teach,KV000436,teach,[tiːtʃ],[tiːtʃ],教,Teachers teach children.,老师教孩子们。,4,rj_start1,rj_start1::4年级上|rj_start1::5年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 source::rj_start1::grade::5 source::rj_start1::grade::5::上 stage::grade4-new
just,KV000437,just,[dʒʌst],[dʒʌst],只是；仅仅,I just want to help.,我只是想帮忙。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
myself,KV000438,myself,[maɪˈself],[maɪˈself],我自己,I can do it myself.,我可以自己做。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
sound,KV000439,sound,[saʊnd],[saʊnd],听起来；声音,That sounds great.,那听起来很棒。,4,rj_start1,rj_start1::4年级上,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::grade4-new
across from,KV000440,across from,,,在……对面,The bank is across from the hotel.,银行在酒店对面。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
next to,KV000441,next to,,,紧挨着；在……旁边,The post office is next to the bank.,邮局在银行旁边。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
between,KV000442,between,[bɪˈtwiːn],[bɪˈtwiːn],在……之间,The shop is between the bank and hotel.,商店在银行和酒店之间。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
restaurant,KV000443,restaurant,[ˈrestrɒnt],[ˈrestrɑːnt; ˈrestərɑːnt],餐馆；饭店,We eat dinner at the restaurant.,我们在餐馆吃晚饭。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
post office,KV000444,post office,[ˈpəust ɔfis],[ˈpost ɔfɪs],邮局,We send birthday cards at the post office.,我们在邮局寄生日贺卡。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
bank,KV000445,bank,[bæŋk],[bæŋk],银行,The bank is near the hotel.,银行在酒店附近。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
grocery,KV000446,grocery,[ˈɡrəʊsəri],[ˈɡroʊsəri],食品杂货店；杂货店,We buy food at the grocery.,我们在杂货店买食物。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
turn left,KV000447,turn left,[tɜ:n left],[tɝ​n lɛft],向左转,Turn left at the crossroads.,在十字路口向左转。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
turn right,KV000448,turn right,,,向右转,Turn right at the bank.,在银行那里向右转。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
go straight,KV000449,go straight,,,直走,Go straight and turn left.,直走然后左转。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
crossroads,KV000450,crossroads,[ˈkrɒsrəʊdz],[ˈkrɔːsroʊdz],十字路口,Turn right at the crossroads.,在十字路口右转。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
neighbourhood,KV000451,neighbourhood,[ˈneɪbəhʊd],[ˈneɪbərhʊd],街区；社区,There is a park in my neighbourhood.,我的社区里有一个公园。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
send,KV000452,send,[send],[send],发送；寄,I send a birthday card to my cousin.,我给表兄弟姐妹寄一张生日贺卡。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
get,KV000453,get,[ɡet],[ɡet],得到；取得,I get a birthday present from my friend.,我收到朋友送的生日礼物。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
money,KV000454,money,[ˈmʌni],[ˈmʌni],钱,I need some money to buy the book.,我需要一些钱来买这本书。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
get to,KV000455,get to,,,到达,How can I get to the bank?,我怎样到银行？,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
before,KV000456,before,[bɪˈfɔː(r)],[bɪˈfɔːr],在……之前,I get up before seven.,我七点前起床。,4,rj_start1,rj_start1::4年级下|rj_start1::5年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 source::rj_start1::grade::5 source::rj_start1::grade::5::下 stage::grade4-new
leave,KV000457,leave,[liːv],[liːv],离开,We leave home at eight.,我们八点离开家。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
toy,KV000458,toy,[tɔɪ],[tɔɪ],玩具,This shop sells toys.,这家商店卖玩具。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
city,KV000459,city,[ˈsɪti],[ˈsɪti],城市,This city is beautiful.,这座城市很漂亮。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
sports centre,KV000460,sports centre,,,体育中心,We play basketball at the sports centre.,我们在体育中心打篮球。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
hotel,KV000461,hotel,[həʊˈtel],[hoʊˈtel],酒店；旅馆,We stay at a hotel.,我们住在酒店。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
square,KV000462,square,[skweə(r)],[skwer],广场,There are many people in the square.,广场上有很多人。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
buy toys,KV000463,buy toys,,,买玩具,We buy toys at the shop.,我们在商店买玩具。,4,rj_start1,rj_start1::4年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::4 source::rj_start1::grade::4::下 stage::grade4-new
